Marke,Modell,Farbe,Erstzulassung,Jahr,Preis (Euro),Leistung (kW),Leistung (PS),Getriebe,Kraftstoff,Verbrauch (l/100 km),Verbrauch (g/km),Kilometerstand (km),Bemerkungen
volkswagen,Volkswagen T6 Multivan,weiß,08/2017,2017,54950,150,204,Automatik,Diesel,6.6,173.0,34193.0,2.0 TDI Edition DSG*NAVI*STANDH
volkswagen,Volkswagen T6 Multivan,weiß,01/2017,2017,40999,150,204,Automatik,Diesel,6.3,164.0,141500.0,Generation Six   NEUER MOTOR !
volkswagen,Volkswagen T-Roc,weiß,11/2017,2017,24200,140,190,Automatik,Benzin,6.7,152.0,60000.0,2.0 TSI 4Motion DSG Sport
volkswagen,Volkswagen T6 California,weiß,06/2017,2017,52950,110,150,Automatik,Diesel,6.5,171.0,82000.0,Beach 4Motion*Navi*Standheizung
volkswagen,Volkswagen T6 Multivan,weiß,01/2017,2017,38890,110,150,Schaltgetriebe,Diesel,6.3,164.0,173501.0,Edition 30|LED|1. Hand|Schiebedach
volkswagen,Volkswagen Golf,weiß,12/2017,2017,14300,85,116,Schaltgetriebe,Diesel,4.1,106.0,90360.0,VII *1.6 TDI*PDC*NAVI*GARANTIE
volkswagen,Volkswagen Golf,weiß,10/2017,2017,15990,81,110,Automatik,Benzin,4.8,110.0,98518.0,VII Variant 1.0 TSI DSG /Navi /T-LED /SitzH
volkswagen,Volkswagen Tiguan,weiß,01/2017,2017,21490,140,190,Automatik,Diesel,5.7,149.0,188000.0,"Tiguan 4Motion,AHK,Garantie,PDC,Navi,TüV+Serv."
volkswagen,Volkswagen Golf,weiß,05/2017,2017,24995,169,230,Automatik,Benzin,6.3,145.0,69800.0,"2.0 TSI DSG GTI ""Facelift"", sehr gepflegt"
volkswagen,Volkswagen Golf,weiß,10/2017,2017,18900,110,150,Automatik,Diesel,4.4,114.0,65000.0,"VII 2,0 TDI  Highline*StandH*LED*Navi*ACC"
volkswagen,Volkswagen Golf,weiß,11/2017,2017,14990,85,116,Schaltgetriebe,Diesel,4.2,109.0,122900.0,"VII 1.6 TDI 1-Hand LED Navi Sitzheizung 17"""
volkswagen,Volkswagen Polo,weiß,12/2017,2017,11400,70,95,Schaltgetriebe,Benzin,4.7,108.0,69050.0,"VI Trend ACC,"
volkswagen,Volkswagen Tiguan,weiß,02/2017,2017,30999,176,239,Automatik,Diesel,6.4,167.0,97000.0,2.0 TDI R-line  4Motion
volkswagen,Volkswagen Tiguan,weiß,05/2017,2017,25140,132,179,Automatik,Benzin,7.4,168.0,83890.0,2.0 TSI Comfortline 4Motion BM Aut.*ACC*
volkswagen,Volkswagen Passat Variant,weiß,04/2017,2017,19950,110,150,Automatik,Diesel,4.4,115.0,122000.0,Highline BlueMotion
volkswagen,Volkswagen T6 Multivan,weiß,05/2017,2017,32990,110,150,Schaltgetriebe,Diesel,6.2,160.0,134900.0,2.0 TDI  6Sitzer/Navi/Pdc
volkswagen,Volkswagen Beetle,weiß,04/2017,2017,19400,110,150,Schaltgetriebe,Diesel,4.5,116.0,114500.0,The Cabriolet 2.0 TDI (BlueMotion Tech) Design
volkswagen,Volkswagen Beetle,weiß,10/2017,2017,21999,77,105,Automatik,Benzin,5.3,123.0,58042.0,Cabriolet Sound BMT/Start-Stopp
volkswagen,Volkswagen Tiguan,weiß,03/2017,2017,21990,110,150,Automatik,Diesel,5.7,149.0,118800.0,TDI Sound 4Motion DSG
volkswagen,Volkswagen Golf,weiß,02/2017,2017,13990,81,110,Schaltgetriebe,Benzin,4.9,114.0,62000.0,1.2 TSI BlueMotion Technology Allstar
volkswagen,Volkswagen Tiguan,weiß,01/2017,2017,25590,132,179,Automatik,Benzin,7.4,170.0,76500.0,4 Motion 2.0 Ltr.-132KW*PD*RFK*LED*PDC*SH
volkswagen,Volkswagen Golf,weiß,07/2017,2017,20890,169,230,Schaltgetriebe,Benzin,6.4,148.0,98456.0,VII Lim. GTI BMT/Start-Stopp*LED*Touch*Ambi
volkswagen,Volkswagen Polo,weiß,05/2017,2017,10800,77,105,Schaltgetriebe,Diesel,3.4,90.0,143000.0,Polo 1.4 TDI (Blue Motion Technology) Highline
volkswagen,Volkswagen Golf,weiß,08/2017,2017,14990,81,110,Schaltgetriebe,Benzin,5.1,117.0,48007.0,7 Hybrid Garantie LED Pano ACC DSG PDC Kamera
volkswagen,Volkswagen Golf,weiß,07/2017,2017,21990,180,245,Schaltgetriebe,Benzin,6.5,148.0,80018.0,VII GTI Perf. 2.0 TSI Act.-Light./LED
volkswagen,Volkswagen Passat,weiß,10/2017,2017,16600,140,190,Automatik,Diesel,4.6,119.0,178000.0,*Highline LED* Navi.Kamera*
volkswagen,Volkswagen Touran,weiß,07/2017,2017,19500,110,150,Schaltgetriebe,Benzin,5.6,130.0,85177.0,TOURAN 1.4 TSI COMFORTLINE BMT 7 SITZER 1.HAND
volkswagen,Volkswagen Tiguan,weiß,05/2017,2017,23990,110,150,Schaltgetriebe,Diesel,4.7,123.0,79000.0,2.0 TDI Highline Navi LED Digtacho Kamera AHK 4x4
volkswagen,Volkswagen Polo,weiß,02/2017,2017,16990,66,90,Automatik,Benzin,4.0,109.0,21320.0,Highline 1.2  DSG/Alu/Sitzh./Klima/PDC
volkswagen,Volkswagen T6 Multivan,weiß,09/2017,2017,39999,150,204,Automatik,Diesel,6.9,182.0,101000.0,DSG Kurz Highline
volkswagen,Volkswagen Tiguan,weiß,06/2017,2017,20990,110,150,Schaltgetriebe,Diesel,5.6,146.0,113581.0,"Highline BMT/Start-Stopp 4Motion LED""AHK"
volkswagen,Volkswagen Touran,weiß,11/2017,2017,14990,81,110,Schaltgetriebe,Benzin,5.5,126.0,118000.0,Sound Navi ACC
volkswagen,Volkswagen Golf,weiß,05/2017,2017,25499,135,184,Automatik,Diesel,4.5,118.0,88000.0,GTD (BlueMotion Technology) DSG
volkswagen,Volkswagen Polo GTI,weiß,05/2017,2017,18790,141,192,Automatik,Benzin,5.6,129.0,42173.0,GTI DSG
volkswagen,Volkswagen Golf,weiß,07/2017,2017,21940,180,245,Automatik,Benzin,6.3,144.0,91675.0,2.0 TSI GTI DSG Performance*DAB+*DCC*ACC
volkswagen,Volkswagen Golf,weiß,11/2017,2017,15890,110,150,Schaltgetriebe,Diesel,4.2,109.0,117000.0,Comfortline + R-Line | Navi + BT | ECC
volkswagen,Volkswagen Polo,weiß,02/2017,2017,10400,44,60,Schaltgetriebe,Benzin,4.7,106.0,73350.0,V Allstar Start-Stopp EU6 Klimaautomatik
volkswagen,Volkswagen Golf Sportsvan,weiß,11/2017,2017,18990,92,125,Schaltgetriebe,Benzin,5.4,0.0,53276.0,Golf VII Sportsvan 1.4 TSI Bi-Xenon Navi Massage
volkswagen,Volkswagen Golf GTI,weiß,03/2017,2017,23490,169,230,Schaltgetriebe,Benzin,6.4,148.0,61200.0,BMT/Start-Stopp VII Lim. (BQ1/BE2)
volkswagen,Volkswagen Golf,weiß,08/2017,2017,29499,228,310,Automatik,Benzin,7.2,164.0,99135.0,VII Variant R BMT/Start-Stopp 4Motion
volkswagen,Volkswagen T6 Transporter,weiß,08/2017,2017,36990,75,102,Schaltgetriebe,Diesel,7.1,188.0,42428.0,T6 Pritsche Doppelkabine AHK/3-Seiten Kipper/
volkswagen,Volkswagen T6 Multivan,weiß,12/2017,2017,48490,150,204,Automatik,Diesel,6.8,179.0,63740.0,Generation Six DSG LED ACC NAVI AHK
volkswagen,Volkswagen Golf,weiß,06/2017,2017,15980,81,110,Automatik,Benzin,5.0,121.0,72002.0,Sportsvan VII Sound BMT/DSG
volkswagen,Volkswagen T6 Transporter,weiß,09/2017,2017,29950,110,150,Schaltgetriebe,Diesel,6.6,175.0,141000.0,"T6 2,0 TDI Kombi lang 4motion 5-6 Sitzer Tempoma"
volkswagen,Volkswagen Golf GTE,weiß,10/2017,2017,20480,150,204,Automatik,Hybrid,1.6,36.0,82350.0,VII GTE 1.4 TSI HYBRID DSG/NAVI/LED. uvm.
volkswagen,Volkswagen Caddy,weiß,07/2017,2017,15850,75,102,Schaltgetriebe,Diesel,4.6,119.0,45908.0,2.0 TDI 5-SITZER+NAVI+TEMPO+PDC+ALU+EURO 6
volkswagen,Volkswagen Golf,weiß,01/2017,2017,19580,169,230,Schaltgetriebe,Benzin,6.4,148.0,67510.0,VII GTI Performance VIRT XENON SHZ PORT
volkswagen,Volkswagen Golf Variant,weiß,01/2017,2017,15290,110,150,Automatik,Diesel,4.5,119.0,114398.0,Highline BMT
volkswagen,Volkswagen Golf,weiß,07/2017,2017,19899,162,220,Schaltgetriebe,Benzin,6.4,148.0,82619.0,2.0 TSI BMT GTI Bi-xenon/Pano/Soundsystem
volkswagen,Volkswagen Golf,weiß,06/2017,2017,18500,92,125,Automatik,Benzin,5.0,116.0,39999.0,VII Sound DSG PDC
volkswagen,Volkswagen,weiß,08/2017,2017,24990,110,150,Schaltgetriebe,Diesel,6.7,178.0,117850.0,T6 Transporter Pritsche  Doppelkabine DOKA lang
volkswagen,Volkswagen T-Roc,weiß,11/2017,2017,25000,110,150,Automatik,Diesel,5.1,133.0,36800.0,2.0 TDI SCR 4Motion DSG Style
volkswagen,Volkswagen Golf,weiß,04/2017,2017,27980,228,310,Schaltgetriebe,Benzin,7.9,180.0,49570.0,VII R 4Motion inkl. 3 Jahre Hausgarantie!
volkswagen,Volkswagen T6 California,weiß,04/2017,2017,59900,110,150,Automatik,Diesel,6.2,163.0,96000.0,California Coast Ocean Edition (SG) DSG
volkswagen,Volkswagen T6 Transporter,weiß,04/2017,2017,38980,110,150,Automatik,Diesel,6.2,161.0,58100.0,Kasten-Kombi Hoch Lang +4M + DSG
volkswagen,Volkswagen T6 Transporter,weiß,08/2017,2017,24990,110,150,Schaltgetriebe,Diesel,6.7,178.0,117850.0,Pritsche  Doppelkabine DOKA lang
volkswagen,Volkswagen T-Roc,weiß,11/2017,2017,22800,110,150,Automatik,Diesel,5.1,133.0,58700.0,2.0 TDI DSG Style 4Motion *ACC *2.H *Navi*
volkswagen,Volkswagen Beetle,weiß,06/2017,2017,25000,110,150,Automatik,Benzin,5.6,128.0,55000.0,Sound DSG 1.4 TSI BMT/Start-Stopp Cabriolet (5C8)
volkswagen,Volkswagen Golf,weiß,02/2017,2017,15500,135,184,Schaltgetriebe,Diesel,4.2,109.0,142000.0,VII Lim. GTD BMT- Xenon* Navi* GSD* TÜV NEU
volkswagen,Volkswagen Golf,weiß,09/2017,2017,22940,180,245,Automatik,Benzin,6.3,144.0,73000.0,GTI Perf. 2.0TSI DSG NAV LED ACC PDC
volkswagen,Volkswagen Golf GTI,weiß,06/2017,2017,21500,169,230,Schaltgetriebe,Benzin,6.4,148.0,36600.0,BMT/Start-Stopp VII Lim. (BQ1/BE2)
volkswagen,Volkswagen Golf,weiß,09/2017,2017,25490,180,245,Automatik,Benzin,6.3,144.0,76600.0,VII Lim. GTI Performance/NAVI/LED/ACC
volkswagen,Volkswagen Golf,weiß,11/2017,2017,19930,92,125,Automatik,Benzin,5.0,116.0,29990.0,VII Highline 1.4 TSI DSG Navi Standhz GRA
volkswagen,Volkswagen Polo,weiß,03/2017,2017,14890,66,90,Automatik,Benzin,4.6,107.0,31000.0,V Comfortline DSG PDC 1.Hand
volkswagen,Volkswagen Tiguan,weiß,10/2017,2017,32990,176,239,Automatik,Diesel,6.4,0.0,74394.0,2.0 TDI BMT Highline 4Motion AHK LED R-Line
volkswagen,Volkswagen T6 Multivan,weiß,09/2017,2017,39999,150,204,Automatik,Diesel,6.9,182.0,101000.0,DSG Kurz Highline
volkswagen,Volkswagen Beetle,weiß,06/2017,2017,16000,77,105,Schaltgetriebe,Benzin,5.3,124.0,20500.0,The 1.2 TSI Blue Motion Technologie
volkswagen,Volkswagen Arteon,weiß,06/2017,2017,26977,176,239,Automatik,Diesel,5.9,0.0,112800.0,DSG 2.0 TDI 4M Elegance ACC DCC Business Na
volkswagen,Volkswagen Polo,weiß,05/2017,2017,16449,141,192,Schaltgetriebe,Benzin,6.0,140.0,29933.0,"GTI 1.8TFSI 227,-ohne Anzahlung LED Einparkhilfe"
volkswagen,Volkswagen Tiguan,weiß,05/2017,2017,24950,110,150,Schaltgetriebe,Diesel,5.6,146.0,55600.0,R-Line High. 4M AID Pano Kamera DYNAUDIO
volkswagen,Volkswagen Golf,weiß,04/2017,2017,27950,228,310,Automatik,Benzin,7.0,160.0,95622.0,VII Lim R 4Motion|DSG|NAVI|LED|PANO|VIRTUAL
volkswagen,Volkswagen Golf,weiß,06/2017,2017,14999,85,116,Schaltgetriebe,Diesel,4.1,106.0,97500.0,VII Lim. Comfortline *NAVI*LED*ACC*
volkswagen,Volkswagen Golf,weiß,03/2017,2017,13120,63,86,Schaltgetriebe,Benzin,4.9,113.0,46981.0,1.2 TSI Trendline BlueMotion Tech*PDC*
volkswagen,Volkswagen T6 Multivan,weiß,02/2017,2017,49900,150,204,Automatik,Diesel,6.9,182.0,29000.0,DSG Edition ACC DCC Standhzg. Sportpaket Dynaudio
volkswagen,Volkswagen Tiguan,weiß,03/2017,2017,25300,162,220,Automatik,Benzin,7.3,166.0,75600.0,2.0 TSI 4Motion (BlueMotion Technology) TÜV Neu
volkswagen,Volkswagen Tiguan,weiß,01/2017,2017,29950,176,239,Automatik,Diesel,6.4,167.0,97000.0,2.0 TDI SCR 4Motion (BlueMotion Techn.) DSG Highli
volkswagen,Volkswagen T6 Multivan,weiß,11/2017,2017,54990,150,204,Automatik,Benzin,9.2,218.0,84000.0,Generation Six 4Motion TSI 204 PS DSG VOLL !!!
volkswagen,Volkswagen Beetle,weiß,08/2017,2017,34985,110,150,Automatik,Benzin,5.5,126.0,13485.0,"Cabrio 1.4 TSI DSG R-Line, ALLWETTER 19-ZOLL ALU"
volkswagen,Volkswagen Golf,weiß,07/2017,2017,23750,169,230,Automatik,Benzin,6.3,145.0,78373.0,VII Lim. GTI BMT/AUTOMATIK/FACELIFT/59TKM//
volkswagen,Volkswagen Golf,weiß,03/2017,2017,13120,63,86,Schaltgetriebe,Benzin,4.9,113.0,46981.0,1.2 TSI Trendline BlueMotion Tech*PDC*
volkswagen,Volkswagen Beetle,weiß,07/2017,2017,20999,110,150,Schaltgetriebe,Benzin,5.8,134.0,68000.0,Cabriolet Sound BMT 1.4 TSI NAVI~XENON~
volkswagen,Volkswagen Passat Alltrack,weiß,08/2017,2017,23795,140,190,Automatik,Diesel,5.1,135.0,110000.0,4Motion Acc Spurhalte R Kamara 8 Fach!!!
volkswagen,Volkswagen T6 California,weiß,06/2017,2017,39990,110,150,Schaltgetriebe,Diesel,7.0,186.0,100000.0,CAMPER*150PS*AUFSTELLDACH *EURO-6 *BULLI *GARANTIE
volkswagen,Volkswagen Golf,weiß,01/2017,2017,15500,92,125,Automatik,Benzin,5.1,116.0,78000.0,1.4 TSI 92kW DSG Comfortline
volkswagen,Volkswagen Touran,weiß,05/2017,2017,23950,110,150,Automatik,Diesel,5.6,130.0,66592.0,Touran 2.0 TDI SCR (BlueMotion Technology) DSG Com
volkswagen,Volkswagen Tiguan,weiß,02/2017,2017,32990,176,239,Automatik,Diesel,6.4,167.0,89592.0,2.0 TDI R-Line 4M DSG LED Navi Pano VK
volkswagen,Volkswagen Golf,weiß,02/2017,2017,19500,92,125,Automatik,Benzin,5.0,116.0,28000.0,1.4 TSI BlueMotion Technology DSG Allstar
volkswagen,Volkswagen Tiguan,weiß,05/2017,2017,21490,110,150,Schaltgetriebe,Diesel,4.8,125.0,130000.0,Sound Comfortline BMT *Rückfahrkamera/LED/ACC*
volkswagen,Volkswagen Golf,weiß,07/2017,2017,17950,110,150,Schaltgetriebe,Diesel,4.2,109.0,73378.0,2.0 TDI*Highline*ACC*LED*Navi*SHZ*PDC*
volkswagen,Volkswagen Touareg,weiß,11/2017,2017,26900,193,262,Automatik,Diesel,6.9,180.0,106000.0,V6 TDI BMT/Start-Stopp Terrain Tech 4Motion (7P6)
volkswagen,Volkswagen Golf GTI,weiß,06/2017,2017,25350,180,245,Automatik,Benzin,6.3,144.0,61512.0,2.0 TSI GTI Performance BM*NAVI*LED*ACC*
volkswagen,Volkswagen Golf,weiß,09/2017,2017,16990,135,184,Schaltgetriebe,Diesel,4.7,124.0,130000.0,VII Variant GTD BMT #LED #Navi #ACC+
volkswagen,Volkswagen T6 Multivan,weiß,11/2017,2017,32799,110,150,Schaltgetriebe,Diesel,6.9,181.0,159000.0,2.0 TDI Kurz Comfortline-TÜV Neu
volkswagen,Volkswagen T6 California,weiß,09/2017,2017,25950,103,140,Automatik,Diesel,6.9,183.0,85450.0,Lang*Küche*Aufstelldach*VIP*Küche
volkswagen,Volkswagen Golf,weiß,01/2017,2017,25790,195,265,Automatik,Benzin,6.9,158.0,110000.0,VII GTI Clubsport DSG*1.Hand/ACC/Kamera/BT*
volkswagen,Volkswagen Golf,weiß,12/2017,2017,14000,92,125,Schaltgetriebe,Benzin,5.3,120.0,97500.0,1.4 TSI Sound
volkswagen,Volkswagen T6 Multivan,weiß,06/2017,2017,39980,150,204,Automatik,Diesel,6.3,164.0,130000.0,2.0 TDI DSG Edition *STANDHZG*AHK*
volkswagen,Volkswagen T6 California,weiß,04/2017,2017,47950,150,204,Automatik,Diesel,6.4,168.0,115166.0,T6 2.0TDI DSG California Beach*STANDHZG*AHK*LED*
volkswagen,Volkswagen Golf Variant,weiß,09/2017,2017,17999,110,150,Schaltgetriebe,Diesel,4.3,111.0,75900.0,2.0 TDI Comfortline*AHK*STHZ*ACC*NAVI*RFK*Massage
volkswagen,Volkswagen Golf,weiß,08/2017,2017,13800,85,116,Schaltgetriebe,Diesel,4.1,106.0,107200.0,Comfortline BMT/Start-Stopp VII Lim. (BQ1/BE2)
volkswagen,Volkswagen Golf,weiß,07/2017,2017,31499,280,381,Automatik,Benzin,7.0,160.0,80000.0,GOLF  VII R*4MOTION* JP PERFORMANCE*ACTIVE INFO*
volkswagen,Volkswagen Tiguan,weiß,11/2017,2017,21990,162,220,Automatik,Benzin,7.8,180.0,140000.0,Highline 4Motion ACC|Navi|DCC|LED|Pano
volkswagen,Volkswagen Touran,weiß,02/2017,2017,18990,110,150,Schaltgetriebe,Diesel,4.5,118.0,96000.0,Comfortline 2.0TDI 7-Sitzer Navi Tempomat
volkswagen,Volkswagen Arteon,weiß,05/2017,2017,25990,110,150,Automatik,Diesel,4.4,114.0,107000.0,"2.0 TDI R-Line Umbau Navi Assist. LED 19"""
volkswagen,Volkswagen Golf,weiß,09/2017,2017,22900,180,245,Automatik,Benzin,6.3,144.0,109448.0,7 GTI Performance VIRTUAL-TACHO ACC AHK DSG
volkswagen,Volkswagen Golf,weiß,06/2017,2017,14600,110,150,Schaltgetriebe,Diesel,4.2,109.0,149200.0,VII 2.0 TDI Lim Comfortline BMT/PDC/M.Media
volkswagen,Volkswagen Golf,weiß,11/2017,2017,21499,110,150,Automatik,Diesel,4.4,114.0,73248.0,"VII DSG HGL.* R-Line *Navi*Led*Acc*DAB*19""*"
volkswagen,Volkswagen Golf GTI,weiß,09/2017,2017,24990,169,230,Automatik,Benzin,6.3,145.0,87800.0,Golf GTI (BlueMotion Technology) DSG
volkswagen,Volkswagen Golf GTI,weiß,02/2017,2017,22970,169,230,Automatik,Benzin,6.3,145.0,106000.0,VII 2.0 TSI DSG  Akrapovic Navi LED Panorama
volkswagen,Volkswagen Beetle,weiß,10/2017,2017,21400,110,150,Schaltgetriebe,Benzin,5.8,134.0,71470.0,Cabriolet Design BMT/Start-Stopp
volkswagen,Volkswagen Touran,weiß,06/2017,2017,19950,110,150,Schaltgetriebe,Diesel,4.4,115.0,191836.0,2.0 TDI SCR SOUND mit Austauschmotor neu
volkswagen,Volkswagen Tiguan,weiß,03/2017,2017,25400,140,190,Automatik,Diesel,5.7,149.0,115100.0,2.0 TDI DSG 4Motion Highline AHK Standheizung
volkswagen,Volkswagen T6 Transporter,weiß,06/2017,2017,16990,75,102,Schaltgetriebe,Diesel,5.7,151.0,176000.0,Kasten Klima PDC EURO 6 102 PS
volkswagen,Volkswagen T6 California,weiß,11/2017,2017,55440,110,150,Automatik,Diesel,6.3,164.0,32100.0,TDI DSG California Beach Edition
volkswagen,Volkswagen Golf,weiß,08/2017,2017,31980,228,310,Automatik,Benzin,7.0,160.0,65578.0,VII R 2.0 TSI DSG 4Motion DCC 2. Hand
volkswagen,Volkswagen Passat Variant,weiß,09/2017,2017,23500,162,220,Automatik,Benzin,6.4,148.0,104000.0,"Highline BMT/Start-Stopp,"" VOLL "" R-LINE !! TOP !!"
volkswagen,Volkswagen Polo,weiß,03/2017,2017,10990,66,90,Schaltgetriebe,Benzin,4.7,107.0,84500.0,V Sound BMT/Start-Stopp mit Klima/Navi/PDC/Alus/
volkswagen,Volkswagen Golf,weiß,09/2017,2017,24490,180,245,Automatik,Benzin,6.3,144.0,69950.0,GTI Performance|2.Hand|Pano|ACC|Active-Info
volkswagen,Volkswagen Golf Variant,weiß,08/2017,2017,11450,63,86,Schaltgetriebe,Benzin,5.0,115.0,113000.0,1.2 TSI BlueMotion Technology Trendline
volkswagen,Volkswagen T6 Kombi,weiß,05/2017,2017,20111,110,150,Schaltgetriebe,Benzin,9.3,211.0,144255.0,2.0 TSi/CNG Lang +Hoch 9 Sitze Klima
volkswagen,Volkswagen Golf,weiß,06/2017,2017,28450,228,310,Automatik,Benzin,7.0,160.0,53500.0,R 4MOTION DSG +19LM+RADIO+PDC+KLIMA+LED+SHZ
volkswagen,Volkswagen Golf Sportsvan,weiß,07/2017,2017,21380,110,150,Automatik,Benzin,5.3,123.0,58989.0,1.4 TSI DSG Sound *Navi*Kamera*Allwetter*
volkswagen,Volkswagen Golf,weiß,02/2017,2017,23990,162,220,Automatik,Benzin,6.3,145.0,54900.0,"VII 2,0 GTI 162KW (220PS)"
volkswagen,Volkswagen Arteon,weiß,10/2017,2017,29499,176,239,Automatik,Diesel,5.7,151.0,95154.0,2.0TDI DSG 4Motion Elegance LED ACC DCC AHK
volkswagen,Volkswagen Golf,weiß,11/2017,2017,19950,135,184,Automatik,Diesel,4.8,125.0,125000.0,VII 2.0 GTD DSG NAVI PANO ACTIVE ACC LED Klima
volkswagen,Volkswagen Caddy,weiß,11/2017,2017,21500,110,150,Schaltgetriebe,Diesel,4.9,129.0,77739.0,PKW Trendline 1.Hand Sitzh. Service neu
volkswagen,Volkswagen Golf,weiß,05/2017,2017,14489,81,110,Schaltgetriebe,Benzin,4.8,109.0,92746.0,"Comf. 1.0TSI 200,-ohne Anzahlung Kamera LED ACC A"
volkswagen,Volkswagen Golf,weiß,05/2017,2017,26490,195,265,Automatik,Benzin,6.9,158.0,97100.0,"VII 2.0 DSG GTI Clubsport *19""*Leder*Dynaud"
volkswagen,Volkswagen Tiguan,weiß,11/2017,2017,24950,162,220,Automatik,Benzin,7.7,182.0,92852.0,2.0 TSI DSG 4Motion Highline Navi Einparkhilfe
volkswagen,Volkswagen Touran,weiß,07/2017,2017,21999,110,150,Automatik,Diesel,4.6,120.0,93000.0,Highline BMT 1-Hand Scheckheft SR+WR
volkswagen,Volkswagen Beetle,weiß,08/2017,2017,22990,77,105,Schaltgetriebe,Benzin,5.4,125.0,21782.0,The Cabriolet 1.2 TSI (BlueMotion Tech) Sound
volkswagen,Volkswagen Tiguan,orange,09/2017,2017,18450,92,125,Schaltgetriebe,Benzin,6.1,139.0,68700.0,1.4 TSI Trendline NAVI KLIMA SHZ
volkswagen,Volkswagen Touran,orange,06/2017,2017,24990,110,150,Schaltgetriebe,Benzin,5.6,0.0,89959.0,1.4 TSI Sound R-line LED Navi ACC Frontsche
volkswagen,Volkswagen Tiguan,orange,02/2017,2017,20760,110,150,Automatik,Benzin,6.1,138.0,105977.0,1.4 TSI ACT Trendline BlueMotion Aut.
volkswagen,Volkswagen Tiguan,orange,06/2017,2017,28490,132,179,Automatik,Benzin,7.4,170.0,69766.0,Highline 4M LED*AHK*Kamera*Navi*Sthz*Abst
volkswagen,Volkswagen T-Roc,orange,10/2017,2017,25979,110,150,Automatik,Diesel,5.1,134.0,46950.0,2.0 TDI 4Motion DSG STYLE/AHK/LED/PANORAMA/NAVI/1
volkswagen,Volkswagen Touran,orange,05/2017,2017,29990,140,190,Automatik,Diesel,4.7,122.0,67000.0,Highline  R-LINE PANORAMA STANDHEIZUNG LED NAVI
volkswagen,Volkswagen Tiguan,orange,02/2017,2017,20760,110,150,Automatik,Benzin,6.1,138.0,105977.0,1.4 TSI ACT Trendline BlueMotion Aut.
volkswagen,Volkswagen T-Roc,orange,10/2017,2017,25459,110,150,Automatik,Diesel,5.1,134.0,46950.0,2.0 TDI EU6 4Motion DSG VOLL/STYLE/AHK/LED/PANORA
volkswagen,Volkswagen up!,orange,11/2017,2017,12490,66,90,Schaltgetriebe,Benzin,4.4,101.0,40285.0,"sound up! KLIMAAUTOMATIK, SITZHEIZUNG,PDC"
volkswagen,Volkswagen Caddy,orange,04/2017,2017,23990,75,102,Schaltgetriebe,Diesel,4.6,0.0,62510.0,2.0 TDI BMT Comfortline Navi SHZ AHK
volkswagen,Volkswagen Tiguan,orange,01/2017,2017,23990,110,150,Schaltgetriebe,Benzin,5.8,132.0,51199.0,1.4 TSI ACT Comfortline BM*NAVI*PANO*
volkswagen,Volkswagen Touran,orange,10/2017,2017,24869,110,150,Automatik,Diesel,4.7,122.0,91142.0,Highline 2.0 TDI Pano LED Navi
volkswagen,Volkswagen Amarok,orange,07/2017,2017,34750,132,179,Automatik,Diesel,8.0,211.0,80000.0,"2,0 TDI BiTDI Canyon AHK, Kamera, Standheizung ..."
volkswagen,Volkswagen Caddy,orange,08/2017,2017,16980,110,150,Automatik,Diesel,5.3,135.0,207128.0,2.0 TDI (5-Si.) DSG Comfortline Maxi Lang  *1 HAND
volkswagen,Volkswagen Touran,orange,11/2017,2017,22880,85,116,Automatik,Diesel,4.4,115.0,73559.0,1.6 TDI DSG Sound ACC+Navi+Winterpak
volkswagen,Volkswagen Polo,orange,06/2017,2017,14450,81,110,Schaltgetriebe,Benzin,5.1,115.0,90065.0,Cross 1.2 TSI + Xenon + Kamera + ACC Navi
volkswagen,Volkswagen T6 Kombi,orange,09/2017,2017,31990,84,114,Schaltgetriebe,Diesel,6.2,161.0,78000.0,"T6 Transporter Kombi 2,0 TDI lang Klima*Navi*PDC*"
volkswagen,Volkswagen Amarok,orange,08/2017,2017,41990,150,204,Automatik,Diesel,7.8,203.0,86526.0,"Comfortline 4MOT AUT ""CANYON"" V6 TDI NAV XEN AHZV"
volkswagen,Volkswagen Touran,orange,05/2017,2017,21970,85,116,Schaltgetriebe,Diesel,4.5,118.0,84150.0,1.6 TDI Sound*Navi*Panoramadach*7 Sitzer*
volkswagen,Volkswagen T6 Kombi,orange,02/2017,2017,33905,75,102,Schaltgetriebe,Diesel,5.7,151.0,37929.0,2.0 TDI KR REGAL+CLIMATIC+STANDHEIZUNG
volkswagen,Volkswagen Tiguan,orange,10/2017,2017,21890,92,125,Schaltgetriebe,Benzin,6.1,159.0,46725.0,1.4 TSI Comfortline BMT ACC/AHK/KLIMA
volkswagen,Volkswagen up!,orange,06/2017,2017,13200,66,90,Schaltgetriebe,Benzin,4.4,101.0,69000.0,high up! *Beats*Pano*Habanero-Orange*DAB+*
volkswagen,Volkswagen Polo,orange,11/2017,2017,17339,70,95,Schaltgetriebe,Benzin,4.4,101.0,40752.0,1.0 TSI Highline LED/NAVI/ACC/KESSY/CONNECTIVITY/
volkswagen,Volkswagen up!,orange,04/2017,2017,10690,66,90,Schaltgetriebe,Benzin,4.4,101.0,64817.0,Move 1.0 TSI SOUNDSYSTEM/GRA/PDC
volkswagen,Volkswagen T-Roc,orange,10/2017,2017,22990,110,150,Automatik,Diesel,5.1,133.0,68000.0,Style 4Motion Pano/Leder/Nav/LED/ACC/AHZV
